url1,url,name,adresse,rating,rater,latlong,description,city
https://www.booking.com/searchresults.fr.html?ss=cassis&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/le-cleli.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=b705706e605b01d4&srepoch=1649692766&from_beach_sr=1&from=searchresults,Le Cleli,"11 Rue de la Ciotat, 13260 Cassis, France",8.2,135,"['43.21509805,5.54048743']","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Cleli !  Connectez-vous  pour économiser. Cet établissement est à 2 minutes à pied de la plage. Situé à Cassis, à moins de 300 mètres de la Grande Mer et à 600 mètres de la plage de l'Anse de Corton, l'établissement Le Cleli propose des hébergements avec une connexion Wi-Fi gratuite, la climatisation et un casino. Doté d'un parking privé, il se trouve à 700 mètres de Bestouan. Cet appartement comprend 2 chambres, une télévision par câble à écran plat, un lave-linge et une salle de bains pourvue d'une baignoire. Sa cuisine est équipée d'un micro-ondes et d'un lave-vaisselle. Les serviettes et le linge de lit sont fournis. Vous pourrez faire de la randonnée dans les environs. Le Cap Canaille se trouve à 5 km du Cleli. L'aéroport de Marseille-Provence, le plus proche, est implanté à 51 km. ",cassis
https://www.booking.com/searchresults.fr.html?ss=cassis&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/cassis-centre-neuf-72-m2-clim-et-place-privee.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=b705706e605b01d4&srepoch=1649692766&from_beach_sr=1&from=searchresults,CASSIS 72 m2 Confort et Calme,"8 Avenue du Professeur René Leriche, 13260 Cassis, France",9.3,28,"['43.21462302,5.54361251']","Cet établissement est à 6 minutes à pied de la plage. Le CASSIS 72 m2 Confort et Calme est situé à Cassis, à 10 minutes à pied du port de Cassis et de la plage de Corton. Une connexion Wi-Fi est disponible gratuitement. Cet appartement comprend une chambre, un canapé-lit, 2 télévisions à écran plat et 3 appareils de climatisation. L'appartement comprend également une cuisine bien équipée et une salle de bains avec douche à l'italienne. Le linge de lit, les serviettes, les articles de toilette, les boissons et les pâtisseries faites maison sont fournis. Un kit bébé peut être fourni sur demande. Un parking privé est disponible sur place moyennant des frais supplémentaires. La gare de Cassis est à 3,2 km. L'aéroport de Marseille-Provence, le plus proche, est implanté à 54 km. ",cassis
https://www.booking.com/searchresults.fr.html?ss=cassis&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/le-grand-bleu-cassis1.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=b705706e605b01d4&srepoch=1649692766&from_beach_sr=1&from=searchresults,"Cassis, le Grand Bleu, triplex vue mer, port plage 10mn à pieds","3 Avenue Auguste Favier, 13260 Cassis, France",9.0,32,"['43.22080450,5.54229625']","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Cassis, le Grand Bleu, triplex vue mer, port plage 10mn à pieds !  Connectez-vous  pour économiser. Cet établissement est à 15 minutes à pied de la plage. Situé à Cassis, l’hébergement Cassis, le Grand Bleu, triplex vue mer, port plage 10mn à pieds bénéficie d’un balcon, de la climatisation et d’un jardin. La plage de la Grande Mer vous attend à moins de 1 km, et un parking privé est disponible gratuitement sur place. Cet appartement comprend 3 chambres, une télévision à écran plat, un lave-linge et 2 salles de bains pourvues d’une douche. Sa cuisine équipée dispose d’un micro-ondes et d’un lave-vaisselle. Lors de votre séjour, vous pourrez profiter d’une terrasse. Le Grand Bleu se trouve à 1,1 km de la plage de l’Anse de Corton et à 1,2 km de celle du Bestouan. L’aéroport Marseille-Provence, le plus proche, est implanté à 49 km. ",cassis
https://www.booking.com/searchresults.fr.html?ss=aix-provence&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/bastide-aixoise.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=c295706ed3a300a4&srepoch=1649692767&from_sustainable_property_sr=1&from=searchresults,Bastide Aixoise,"293 Chemin des Bastides Bleues, 13100 Aix-en-Provence, France",9.5,19,"['43.55513100,5.46181400']","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Bastide Aixoise !  Connectez-vous  pour économiser. Doté d'une terrasse et offrant une vue sur la piscine, le Bastide Aixoise est situé à Aix-en-Provence, à 2,9 km de la cathédrale Saint-Sauveur et à 3,3 km du cours Mirabeau. Cette villa dispose d'une piscine privée, d'un jardin, d'un barbecue ainsi que d'une connexion Wi-Fi et d'un parking privé gratuits. Cette villa climatisée comprend une chambre, un salon, une cuisine entièrement équipée avec un lave-vaisselle et une machine à café ainsi qu'une salle de bains pourvue d'une douche et d'articles de toilette gratuits. Les serviettes et le linge de lit sont fournis. Un petit-déjeuner continental ou à la carte est servi sur place. Une piscine extérieure est disponible sur place et vous pourrez faire de la randonnée à proximité du Bastide Aixoise. Vous séjournerez à 2,2 km du studio de Cézanne et à 2,9 km de l'université Sciences Po Aix. L'aéroport de Marseille-Provence, le plus proche, est à 23 km du Bastide Aixoise. Un service de navette aéroport est assuré moyennant des frais supplémentaires. ",aix-provence
https://www.booking.com/searchresults.fr.html?ss=aix-provence&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/appart-valley-aix-en-provence.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=c295706ed3a300a4&srepoch=1649692767&from=searchresults,City Résidence Aix-en-Provence,"42 Route de Galice, 13090 Aix-en-Provence, France",7.1,1592,"['43.52854450,5.42601228']","Situé à 10 minutes en voiture du centre historique, l'établissement City Residence Aix-en-Provence propose des appartements et des studios indépendants dotés d'une télévision par satellite à écran plat et offrant une vue sur le jardin. Une connexion Wi-Fi gratuite est disponible dans tout l'hébergement. Chaque studio ou appartement climatisé et insonorisé dispose d'une kitchenette avec des plaques de cuisson, un micro-ondes et une machine à café. Ils comprennent également un coin salon et un coin repas. Leur salle de bains privative est dotée d'une baignoire et d'une douche. Le petit-déjeuner pourra vous être servi moyennant des frais supplémentaires. L'établissement comprend également une terrasse, un distributeur automatique et une laverie en libre-service. Un ensemble de serviettes de toilette et de linge de lit est fourni à l'arrivée. L'établissement se trouve à 2 km du quartier animé du Cours Mirabeau et à 3 minutes en voiture de l'autoroute A51. L'aéroport de Marseille Provence, le plus proche, est quant à lui accessible à 26,4 km. Un parking souterrain privatif est disponible. ",aix-provence
https://www.booking.com/searchresults.fr.html?ss=uzes&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/moulin-du-pont-d-39-alzon.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=9c1c706f921e0202&srepoch=1649692767&from=searchresults,Moulin du Pont d'Alzon,"Chemin du Moulin du Pont , route de Bagnols , 30700 Uzès, France",7.8,78,"['44.02016130,4.43052644']","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Moulin du Pont d'Alzon !  Connectez-vous  pour économiser. Situé à Uzès, à 42 km de Vallon-Pont-d'Arc, le Moulin du Pont d'Alzon dispose d'un salon commun et d'une connexion Wi-Fi gratuite. Cette chambre d’hôtes sert un petit-déjeuner continental chaque matin. Le Moulin du Pont d'Alzon possède une terrasse bien exposée. Vous pourrez profiter d’un jardin avec barbecue sur place et pratiquer la randonnée et le vélo dans les environs. Nîmes se trouve à 26 km, et Avignon est à 42 km. L'aéroport de Nîmes-Alès-Camargue-Cévennes, le plus proche, est à 39 km du Moulin du Pont d'Alzon. ",uzes
https://www.booking.com/searchresults.fr.html?ss=uzes&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/le-saint-genies.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=9c1c706f921e0202&srepoch=1649692767&from_sustainable_property_sr=1&from=searchresults,Hôtel Le Saint-Geniès,"Chemin de Saint-Geniès, 30700 Uzès, France",8.9,753,"['44.02305334,4.42047223']","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Le Saint-Geniès !  Connectez-vous  pour économiser. Cet hôtel à la gestion familiale est situé au cœur d'un jardin, dans un quartier résidentiel paisible à 1,5 km du centre historique d'Uzès. Il comprend une piscine extérieure et offre de belles vues sur la campagne. L'hôtel Le Saint-Geniès dispose de confortables chambres insonorisées dotées de la climatisation et d'une télévision par câble à écran plat. Les salles de bains privatives disposent d'un sèche-cheveux et d'une douche. Tous les matins, l'hôtel Le Saint-Geniès vous servira un petit-déjeuner buffet complet que vous pourrez déguster sur la terrasse. Vous pourrez également vous détendre sur la terrasse bien exposée près de la piscine. L'hôtel Saint-Geniès met à votre disposition une connexion Wi-Fi gratuite dans votre chambre. L'établissement se trouve à 30 km de Nîmes, à 16 km du Pont du Gard et à 30 minutes de route d'Avignon. Un parking public est disponible gratuitement sur place. ",uzes
https://www.booking.com/searchresults.fr.html?ss=nimes&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/royal.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=55c6706f17ca014f&srepoch=1649692767&from=searchresults,Royal Hôtel,"1 place d'Assas, 30000 Nîmes, France",8.2,1210,"['43.83881510,4.35481846']","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Royal Hôtel !  Connectez-vous  pour économiser. Situé au cœur de Nîmes, le Royal Hôtel dispose d'un restaurant sur place, La Bodéguita, qui s'ouvre sur la place Assas. L'hôtel se trouve à moins de 3 minutes à pied du temple Maison Carrée et de la galerie d'art moderne Carré d'Art. Une connexion Wi-Fi est disponible gratuitement. L'établissement accepte les chiens de moins de 10 kg. Accessible par un escalier, chaque chambre comprend la climatisation, une télévision à écran plat et une vue sur le patio intérieur ou la place Assas. Certains logements comprennent un coin salon, idéal pour se détendre après une journée bien remplie. Les chambres comprennent une salle de bains privative. Le petit-déjeuner est servi tous les jours et se compose d'une sélection de produits bio frais. Vous pourrez déguster une cuisine espagnole et du poisson à la plancha au restaurant. Vous pourrez déguster des tapas sur la terrasse du bar. Des soirées tango sont organisées sur la place Assas en juillet et en août. Des spectacles d'art et des expositions sont régulièrement organisés sur la place. Le parc des expositions de Nîmes se trouve à 2,7 km du Royal Hôtel. L'aéroport de Montpellier-Méditerranée est implanté à 53 km. ",nimes
https://www.booking.com/searchresults.fr.html?ss=carcassonne&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/demeure-saint-louis.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=a549706fd5a900e5&srepoch=1649692768&from_sustainable_property_sr=1&from=searchresults,"Demeure Saint Louis, cité à sept cents m, WIFI Haut débit , Clim, Parking privé","2 Rue Michel Sabatier, 11000 Carcassonne, France",8.9,687,"['43.21049536,2.36263722']","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Demeure Saint Louis, cité à sept cents m, WIFI Haut débit , Clim, Parking privé !  Connectez-vous  pour économiser. Occupant une charmante maison d'hôtes datant du XVIIIe siècle, le B & B Demeure Saint-Louis constitue une base idéale pour visiter la ville médiévale de Carcassonne. Il propose des chambres à la décoration personnalisée, ainsi qu'un jardin fleuri avec un étang et une terrasse ombragée. Toutes les chambres du Demeure Saint-Louis comprennent la climatisation, une connexion Wi-Fi gratuite, ainsi qu'une salle de bains privative avec douche ou baignoire. Certaines sont équipées d'une télévision. Chaque matin, le petit-déjeuner vous sera servi dans l'élégante salle à manger dotée de lustres et de parquet verni. Vous apprécierez également de vous détendre avec un livre dans le salon confortable. Enfin, le B & B Demeure Saint Louis met gratuitement à votre disposition un parking privé sécurisé sur place. ",carcassonne
https://www.booking.com/searchresults.fr.html?ss=ariege&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/la-barguillere.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=54bb706f284a0034&srepoch=1649692768&from_sustainable_property_sr=1&from=searchresults,Logis Hotel Restaurant LA BARGUILLERE,"18 Le Pont, 09000 Saint-Pierre-de-Rivière, France",8.8,176,"['42.96093340,1.55871212']","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Logis Hotel Restaurant LA BARGUILLERE !  Connectez-vous  pour économiser. L’Logis Hotel Restaurant LA BARGUILLERE occupe un bâtiment typique de la vallée de la Barguillère à Saint-Pierre-de-Rivière, en Occitanie, à 5 km de Foix. Une connexion Wi-Fi est disponible gratuitement. Cet hôtel propose des chambres doubles, triples et quadruples. Tous les logements disposent d’une baignoire ou d’une douche et de toilettes privatives. Le bar à vin de l’établissement La Barguillère sert des vins et autres produits régionaux. Un petit-déjeuner est disponible tous les matins, et vous aurez la possibilité de le prendre sur la terrasse par beau temps. Le bar de l’hôtel propose un grand choix de boissons que vous pourrez déguster dans le jardin privé. L’Logis Hotel Restaurant LA BARGUILLERE est à 10 minutes de route du château de Foix. La région est très appréciée des amateurs de pêche et de randonnée. ",ariege
https://www.booking.com/searchresults.fr.html?ss=toulouse&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/odalys-city-centre-compans-caffarelli.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=1201706fe3da0128&srepoch=1649692769&from_sustainable_property_sr=1&from=searchresults,Odalys City Toulouse Centre Compans Caffarelli,"39 Rue du Béarnais, 31000 Toulouse, France",8.7,890,"['43.60907890,1.42748350']","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Odalys City Toulouse Centre Compans Caffarelli !  Connectez-vous  pour économiser. Situé à 1,8 km du Zénith de Toulouse, l'Odalys City Centre Compans Caffarelli propose un salon commun, un jardin et une réception ouverte 24h/24. Les logements climatisés comprennent une télévision par satellite à écran plat, une cuisine entièrement équipée avec un coin repas et une salle de bains privative pourvue d'un sèche-cheveux. Un lave-vaisselle, un micro-ondes, un réfrigérateur et une bouilloire sont également fournis. Cet appart'hôtel sert un petit-déjeuner buffet ou continental. L'Odalys City Centre Compans Caffarelli possède une terrasse. Vous séjournerez à proximité du jardin japonais Pierre Baudis, de la place du Capitole et du Pont Neuf. L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 5 km. ",toulouse
https://www.booking.com/searchresults.fr.html?ss=montauban&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/ha-tel-ibis-montauban.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=5a6c706fc1730055&srepoch=1649692769&from_sustainable_property_sr=1&from=searchresults,ibis Montauban,"50 route de Saint Martial, 82000 Montauban, France",8.0,570,"['44.00536750,1.38373420']","Situé à la sortie de l'autoroute A20, à 5 minutes en voiture de Montauban, cet hôtel ibis possède un bar, une piscine extérieure et une salle de réunion. Un parking privé et une connexion Wi-Fi sont disponibles gratuitement. Décorées avec simplicité, les chambres comprennent une télévision à écran LCD, un téléphone et un bureau. Leur salle de bains privative est pourvue d'une douche ou d'une baignoire. Chaque matin, vous pourrez savourer un petit-déjeuner buffet composé de mets sucrés et salés, tels que des œufs, de la salade de fruits, des yaourts et des jus. Des viennoiseries cuites sur place et des madeleines françaises fraîches sont aussi proposées, ainsi qu'une boisson chaude et un fruit à emporter. En dehors des horaires habituels, vous pourrez profiter d'un petit-déjeuner plus léger à partir de 4h00. Des spécialités françaises sont servies au restaurant, ouvert uniquement pour le dîner. L'hôtel ibis Montauban se trouve à 1,5 km du stade de la Fobio et à 4 km du stade Sapiac. En voiture, vous pourrez rejoindre la gare de Montauban-Ville-Bourbon en 15 minutes et l'aéroport de Toulouse-Blagnac en 35 minutes. ",montauban
https://www.booking.com/searchresults.fr.html?ss=biarritz&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/edouard-vii.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=e9c6706f37730362&srepoch=1649692769&from_beach_sr=1&from=searchresults,Hotel Edouard VII,"21 Avenue Carnot, 64200 Biarritz, France",8.9,964,"['43.47920322,-1.56221509']","Cet établissement est à 5 minutes à pied de la plage. Situé à 5 minutes à pied des plages de Biarritz, l'Hôtel Edouard VII occupe une résidence du XIXe siècle, alliant charme d'antan et confort d'aujourd'hui. Cette résidence unique en son genre présente un riche passé constitué au gré de la vie de ses anciens occupants. Jadis la maison du maire, elle accueillit également Napoléon III qui la fréquenta pour y recevoir des soins médicaux lors de ses visites dans la région. Les chambres spacieuses affichent une décoration raffinée et élégante. Toutes sont climatisées, insonorisées et équipées d'une salle de bains privative, d'une télévision à écran plat ainsi que d'une connexion Wi-Fi gratuite. Le quartier de l’Hôtel Edouard VII regorge de sites d’intérêt. En plus de la magnifique côte et de ses plages, vous trouverez des restaurants, des magasins, des musées et des casinos. Vous pourrez rejoindre Saint-Sébastien en seulement 45 minutes en voiture. ",biarritz
https://www.booking.com/searchresults.fr.html?ss=biarritz&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/carlina-lodge-biarritz.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=e9c6706f37730362&srepoch=1649692769&from_beach_sr=1&from=searchresults,Carlina Lodge,"Boulevard Prince de Galles, 64200 Biarritz, France",8.6,134,"['43.47747717,-1.56685475']","Le Carlina Lodge est une résidence hôtelière située sur le front de mer de Biarritz. Il propose des chambres avec terrasse et vue sur la mer, ainsi qu'une connexion Wi-Fi gratuite dans les parties communes. Desservies par un ascenseur, les chambres du Carlina Lodge disposent d'une télévision par câble et d'une terrasse. Leur salle de bains privative est pourvue d'une baignoire et d'articles de toilette gratuits. Vous pourrez y prendre votre petit-déjeuner dans le confort de votre chambre. Vous trouverez des restaurants et des bars à moins de 5 minutes à pied. Vous pourrez pratiquer de nombreuses activités sur place ou dans les environs, notamment le golf. La gare de Biarritz est à 4 km. Un parking public est disponible gratuitement sur place. ",biarritz
https://www.booking.com/searchresults.fr.html?ss=biarritz&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/le-cafe-de-paris-4.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=e9c6706f37730362&srepoch=1649692769&from_beach_sr=1&from=searchresults,Hôtel Le Café de Paris,"Place Bellevue, 64200 Biarritz, France",8.8,579,"['43.48271809,-1.56134069']","Cet établissement est à 1 minute à pied de la plage. L'Hôtel Le Café de Paris se trouve dans le centre de Biarritz, sur la place piétonne Bellevue, à 5 minutes de marche du casino. Il propose des chambres offrant une vue panoramique sur la mer et la plage. Toutes les chambres disposent d'une connexion Wi-Fi gratuite, d'une télévision par satellite avec les chaînes Canal+ ainsi que d'une salle de bains privative en céramique italienne. Certaines comportent un balcon ou une terrasse. Le restaurant de l'établissement, servant une cuisine raffinée, est décoré sur un thème nautique et possède une terrasse offrant une vue sur la mer et la place Bellevue. ",biarritz
https://www.booking.com/searchresults.fr.html?ss=biarritz&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/la-maison-du-lierre.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=e9c6706f37730362&srepoch=1649692769&from_beach_sr=1&from=searchresults,La Maison du Lierre,"3 avenue du Jardin Public, 64200 Biarritz, France",8.9,865,"['43.48013354,-1.56076133']","Vous pouvez bénéficier d'une réduction Genius dans l'établissement La Maison du Lierre !  Connectez-vous  pour économiser. Cet établissement est à 5 minutes à pied de la plage. La Maison du Lierre se situe à Biarritz, à 300 mètres de la plage, ainsi qu’à 5 minutes du centre de conventions Bellevue, du casino et de la gare du Midi. Le marché central de Biarritz vous attend à 100 mètres. Vous profiterez d’une connexion Wi-Fi gratuite et de la chaîne Canal+. Ce charmant établissement propose de nombreux services, tels que des repas sains, disponibles sur réservation, et un petit-déjeuner à savourer sur la terrasse en été. Sur réservation et moyennant des frais supplémentaires, vous aurez également accès au sauna sur place, à des services de massage et des soins de spa. Les chambres comprennent une salle de bains privative pourvue d’une douche à l’italienne et donnent sur une cour intérieure. Certaines s’ouvrent sur un balcon ou une terrasse. Vous aurez accès à un salon privé muni d’un ordinateur. ",biarritz
https://www.booking.com/searchresults.fr.html?ss=biarritz&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/unique-maison-de-ville-biarritz-cote-des-basques.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=e9c6706f37730362&srepoch=1649692769&from_beach_sr=1&from=searchresults,UNIQUE MAISON DE VILLE - BIARRITZ COTE DES BASQUES,"5BIS Avenue de la Milady, 64200 Biarritz, France",9.2,5,"['43.47168590,-1.56645440']","Cet établissement est à 2 minutes à pied de la plage. Offrant une vue sur la ville, l'UNIQUE MAISON DE VILLE - BIARRITZ COTE DES BASQUES est un hébergement situé à Biarritz, à 250 mètres de la plage de la Côte des Basques et à 650 mètres de celle de Marbella. Doté d'un balcon, il met gratuitement à votre disposition un parking privé et une connexion Wi-Fi. Cette maison de vacances comprend 3 chambres, une télévision à écran plat, un lave-linge et 2 salles de bains pourvues d'une douche. Sa cuisine est équipée d'un lave-vaisselle et d'un micro-ondes. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires. Vous pourrez pratiquer la randonnée à pied et à vélo dans les environs. Vous séjournerez à proximité de la plage Milady, du rocher de la Vierge et de la gare du Midi. L'aéroport de Biarritz, le plus proche, est implanté à 6 km. ",biarritz
https://www.booking.com/searchresults.fr.html?ss=biarritz&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/eugenie-biarritz.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=e9c6706f37730362&srepoch=1649692769&from_beach_sr=1&from=searchresults,Hôtel Florida,"3-5 place Sainte Eugenie, 64200 Biarritz, France",7.0,1689,"['43.48222961,-1.56399071']","Cet établissement est à 1 minute à pied de la plage. Situé en bord de mer à Biarritz, l’Hôtel Florida vous accueille à seulement 300 mètres de la plage. Un petit-déjeuner buffet est servi chaque matin. Vous profiterez d’une connexion Wi-Fi gratuite dans cet établissement climatisé. Toutes les chambres et les suites affichent une décoration raffinée et un mobilier moderne. Elles disposent d’une télévision à écran LCD avec les chaînes Canal+ et beIN Sports. Certaines chambres comprennent un balcon offrant une vue sur la mer, tandis que les appartements, indépendants, sont notamment équipés d’un micro-ondes et d’une cuisinière. Le petit-déjeuner pourra vous être servi en chambre. L’Hôtel Florida se trouve à seulement 2,5 km du club de golf de Biarritz-Le Phare et à 4,5 km de la ville d’Anglet. Un parking public est disponible sur place et la gare de Biarritz est accessible à 5 km. ",biarritz
https://www.booking.com/searchresults.fr.html?ss=biarritz&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/thalassa-miramar-biarritz.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=e9c6706f37730362&srepoch=1649692769&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults,Sofitel Biarritz Le Miramar Thalassa,"13 rue Louison Bobet, 64200 Biarritz, France",8.0,768,"['43.48784796,-1.55444473']","Cet établissement est à 1 minute à pied de la plage. Situé à quelques pas du centre-ville de Biarritz, le Sofitel Biarritz Le Miramar surplombe l'une des plus belles plages de la côte basque. Chaque saison ayant sa propre douceur, les 126 chambres et suites disposent toutes d'une terrasse avec vue sur l'océan ou l'architecture de Biarritz. Pour une sérénité infinie, vous bénéficierez d'un accès direct au centre de thalassothérapie. Le chef Robert Job s’attache à conserver la réputation d'une restauration innovante. Il s'inspire des produits locaux de la pêche et du terroir pour créer une cuisine imaginative et équilibrée. Restaurant, bar, terrasse ou service d'étage, à chaque heure de la journée correspond une lumière, une atmosphère et une gourmandise. Une expérience unique vous attend dans les pavillons où sont dispensés des soins dans l’intimité d'un éclairage tamisé. Vous pourrez détendre votre corps et votre esprit grâce à la gamme de soins personnalisés proposée : soins du visage, modelages, soins de beauté, de santé et de bien-être complets. Pour respirer, vous pourrez vous relaxer dans la piscine extérieure d'eau de mer chauffée panoramique et profiter du parcours marin intérieur.
 Pour bouger, rien de tel que la salle de sport high-tech donnant sur l'océan où vous pourrez suivre les conseils d’un entraîneur privé ou participer aux cours d’aquagym et de pilates. ",biarritz
https://www.booking.com/searchresults.fr.html?ss=biarritz&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/amaryshotel.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=e9c6706f37730362&srepoch=1649692769&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults,Sure Hotel by Best Western Biarritz Aeroport,"Rn 10 - Aéroport De Parme, 64200 Biarritz, France",7.7,1319,"['43.47220790,-1.53489947']","Le Sure Hotel by Best Western Biarritz Aeroport vous accueille au cœur du Pays basque, à 3 km du centre de Biarritz et de ses plages. La connexion Wi-Fi et le stationnement sont gratuits. Les chambres insonorisées disposent de portes doubles pour une intimité totale. Décorées dans un style contemporain, elles comprennent une télévision par satellite et un bureau. Cet établissement est entièrement climatisé. Un petit-déjeuner buffet est servi tous les matins. Récompensé du titre de « Maître restaurateur », le restaurant prépare des plats traditionnels basques avec des produits frais locaux. Par beau temps, vous pourrez déjeuner ou dîner sur la terrasse. Vous séjournerez à seulement 2 km de l'autoroute A63 et à 1 km de l'aéroport de Biarritz-Anglet-Bayonne. ",biarritz
https://www.booking.com/searchresults.fr.html?ss=biarritz&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/hotelanjou.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=e9c6706f37730362&srepoch=1649692769&from_beach_sr=1&from=searchresults,Hotel Anjou,"18, Rue Gambetta, 64200 Biarritz, France",7.8,642,"['43.48169440,-1.56308413']","Cet établissement est à 3 minutes à pied de la plage. L'Hotel Anjou est situé dans le centre-ville de Biarritz, à 5 minutes à pied de la plage. Il vous propose une connexion Wi-Fi gratuite dans l'ensemble de son établissement. Ses chambres sont toutes dotées d'une télévision par câble. Certaines comprennent un balcon, tandis que d'autres offrent une vue partielle sur l'océan. L'hôtel possède 8 places de parking accessibles sur demande préalable et sous réserve de disponibilité. L'Anjou se trouve à 10 minutes de route de l'aéroport de Biarritz Pays Basque et à 3 km seulement du parcours de golf Le Phare de Biarritz. Dans les environs de l'hôtel, vous pourrez également pratiquer divers sports nautiques, tels que le surf. ",biarritz
